Symbol,Name,Exchange,Industry,SIC Description
NVAX,Novavax Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
NVCR,Novocure Ltd Ord Sh,NASDAQ,Medical - Biomedical,SIC-3841 Surgical & Medical Instruments & Apparatus
NVEC,Nve Corp,NASDAQ,Electronics - Semiconductors,SIC-3674 Semiconductors & Related Devices
NVEE,Nv5 Global,NASDAQ,Technology Services,SIC-7380 Services-Miscellaneous Business Services
NVRI,Enviri Corporation,NYSE,Waste Removal Svcs,"SIC-8900 Services-Services, NEC"
NVRO,Nevro Corp,NYSE,Medical Instruments,SIC-3841 Surgical & Medical Instruments & Apparatus
NVTS,Navitas Semiconductor Corp,NASDAQ,Electronics - Semiconductors,SIC-3674 Semiconductors & Related Devices
NWBI,Northwest Bancshares,NASDAQ,Finance - Savings & Loan,SIC-6021 National Commercial Banks
NWE,Northwestern Energy Group Inc,NASDAQ,Utility - Electric Power,SIC-4931 Electric & Other Services Combined
NWFL,Norwood Financial Corp,NASDAQ,Banks - Northeast,SIC-6022 State Commercial Banks
NWN,Northwest Natural Gas Company,NYSE,Utility - Gas Distribution,SIC-4924 Natural Gas Distribution
NWPX,Northwest Pipe Company,NASDAQ,Metal Production & Fabrication,SIC-3317 Steel Pipe & Tubes
NX,Quanex Building Products Corp,NYSE,Building & Construction - Misc,SIC-3350 Rolling Drawing & Extruding of Nonferrous Me
NXDT,Nexpoint Diversified Real Estate Trust,NYSE,N/A,
NXRT,Nexpoint Residential Trust Inc,NYSE,REIT - Equity Trust Resident,SIC-6798 Real Estate Investment Trusts
NXT,Nextracker Inc Cl A,NASDAQ,Solar,"SIC-3812 Search, Detection, Navigation, Guidance, Aer"
NYCB,New York Community Bancorp,NYSE,Finance - Savings & Loan,"SIC-6036 Savings Institutions, Not Federally Chartere"
NYMT,New York Mtge Trust,NASDAQ,REIT - Mortgage Trusts,SIC-6798 Real Estate Investment Trusts
OABI,Omniab Inc,NASDAQ,Medical - Drugs,SIC-8731 Services-Commercial Physical & Biological Re
OB,Outbrain Inc,NASDAQ,Technology Services,"SIC-7370 Services-Computer Programming, Data Processi"
OBIO,Orchestra Biomed Hldgs Inc,NASDAQ,Medical - Biomedical,SIC-3841 Surgical & Medical Instruments & Apparatus
OBK,Origin Bancorp Inc,NYSE,Banks - Southeast,SIC-6022 State Commercial Banks
OBT,Orange County Bancor,NASDAQ,Banks - Northeast,SIC-6022 State Commercial Banks
OCFC,Oceanfirst Financial Corp,NASDAQ,Finance - Savings & Loan,SIC-6021 National Commercial Banks
OCGN,Ocugen Inc,NASDAQ,Medical - Biomedical,N/A
OCUL,Ocular Therapeut,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
ODC,Oil-Dri Corp of America,NYSE,Chemical - Diversified,SIC-3990 Miscellaneous Manufacturing Industries
ODP,Office Depot,NASDAQ,Retail - Misc & Diversified,SIC-5940 Retail-Miscellaneous Shopping Goods Stores
OEC,Orion S.A.,NYSE,Chemical - Specialty,SIC-2890 Miscellaneous Chemical Products
OFG,OFG Bancorp,NYSE,Banks - Northeast,SIC-6022 State Commercial Banks
OFIX,Orthofix Intl NV,NASDAQ,Medical Instruments,SIC-3841 Surgical & Medical Instruments & Apparatus
OFLX,Omega Flex Inc,NASDAQ,Steel - Pipe & Tube,"SIC-3430 Heating Equip, Except Elec & Warm Air; & Plu"
OGS,One Gas Inc,NYSE,Utility - Gas Distribution,SIC-4924 Natural Gas Distribution
OI,O-I Glass Inc,NYSE,Glass Products,SIC-3221 Glass Containers
OII,Oceaneering International,NYSE,Oil - Field Services,"SIC-1389 Oil & Gas Field Services, NEC"
OIS,Oil States International,NYSE,Oil Field Machinery & Equip,SIC-3533 Oil & Gas Field Machinery & Equipment
OLMA,Olema Pharmaceuticals Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
OLO,Olo Inc Cl A,NYSE,Internet - Software,"SIC-7389 Services-Business Services, NEC"
OLP,One Liberty Properties,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
OLPX,Olaplex Holdings Inc,NASDAQ,Cosmetics & Toiletries,"SIC-2844 Perfumes, Cosmetics & Other Toilet Preparati"
OMCL,Omnicell Inc,NASDAQ,Medical Information Systems,SIC-3571 Electronic Computers
OMER,Omeros Corp,NASDAQ,Medical Products,SIC-2834 Pharmaceutical Preparations
OMI,Owens & Minor,NYSE,Medical Products,"SIC-5047 Wholesale-Medical, Dental & Hospital Equipme"
ONB,Old National Bncp,NASDAQ,Banks - Midwest,SIC-6021 National Commercial Banks
ONEW,Onewater Marine Inc Cl A,NASDAQ,Leisure & Recreational Prdcts,SIC-5531 Retail-Auto & Home Supply Stores
ONIT,Onity Group Inc,NYSE,Finance - Mortgage & Rel Svs,SIC-6162 Mortgage Bankers & Loan Correspondents
ONL,Orion Office REIT Inc,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
ONTF,On24 Inc,NYSE,Internet - Software,SIC-7372 Services-Prepackaged Software
OOMA,Ooma Inc,NYSE,Communications Components,SIC-7374 Services-Computer Processing & Data Preparat
OPAD,Offerpad Solutions Inc,NYSE,Real Estate Operations,SIC-6531 Real Estate Agents & Managers (For Others)
OPCH,Option Care Health Inc,NASDAQ,Medical - Outpatient & Hm Care,SIC-8082 Services-Home Health Care Services
OPEN,Opendoor Technologies Inc,NASDAQ,Technology Services,SIC-6531 Real Estate Agents & Managers (For Others)
OPFI,Oppfi Inc,NYSE,Financial Transaction Services,SIC-6199 Finance Services
OPK,Opko Health Inc,NASDAQ,Medical Instruments,SIC-2834 Pharmaceutical Preparations
OPRX,Optimizerx Corp,NASDAQ,Computer - Software,"SIC-7389 Services-Business Services, NEC"
ORA,Ormat Technologies,NYSE,Other Alt Energy,SIC-4911 Electric Services
ORC,Orchid Island Capital Inc,NYSE,Finance - Mortgage & Rel Svs,SIC-6798 Real Estate Investment Trusts
ORGO,Organogenesis Holdings Inc,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
ORIC,Oric Pharmaceuticals Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
ORN,Orion Group Holdings Inc,NYSE,Building - Heavy Construction,SIC-1600 Heavy Construction Other Than Bldg Const - C
ORRF,Orrstown Finl Svcs,NASDAQ,Banks - Northeast,SIC-6022 State Commercial Banks
OSBC,Old Second Bancorp,NASDAQ,Banks - Midwest,SIC-6022 State Commercial Banks
OSCR,Oscar Health Inc Cl A,NYSE,Insurance - Multi Line,SIC-6324 Hospital & Medical Service Plans
OSIS,O S I Systems Inc,NASDAQ,Electronics - Misc Components,SIC-3674 Semiconductors & Related Devices
OSPN,Onespan Inc,NASDAQ,Internet - Software,SIC-7373 Services-Computer Integrated Systems Design
OSUR,Orasure Tech Inc,NASDAQ,Medical Products,SIC-3841 Surgical & Medical Instruments & Apparatus
OSW,Onespaworld Holdings Ltd,NASDAQ,Leisure & Recreation Services,SIC-7997 Services-Membership Sports & Recreation Club
OTLK,Outlook Therapeutics Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
OTTR,Otter Tail Corp,NASDAQ,Utility - Electric Power,SIC-4911 Electric Services
OUST,Ouster Inc,NYSE,Electronics - Misc Components,"SIC-3569 General Industrial Machinery & Equipment, NE"
OUT,Outfront Media Inc,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
OVID,Ovid Therapeutics Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
OVLY,Oak Valley Bancp CA,NASDAQ,Banks - West,SIC-6022 State Commercial Banks
OXM,Oxford Industries,NYSE,Textile - Apparel,"SIC-2320 Mens & Boys Furnishings, Work Clothg, & Alli"
PACB,Pacific Biosciences,NASDAQ,Medical Instruments,SIC-3826 Laboratory Analytical Instruments
PACK,Ranpak Holdings Corp,NYSE,Paper & Related Products,SIC-2670 Converted Paper & Paperboard Prods (No Conta
PACS,Pacs Group Inc,NYSE,Medical Services,SIC-8051 Services-Skilled Nursing Care Facilities
PAGS,Pagseguro Digital Ltd Cl A,NYSE,Financial Transaction Services,SIC-7374 Services-Computer Processing & Data Preparat
PAHC,Phibro Anl Htlh A,NASDAQ,Medical Products,SIC-2834 Pharmaceutical Preparations
PANL,Pangaea Logistics So,NASDAQ,Transportation - Ship,SIC-4412 Deep Sea Foreign Transportation of Freight
PAR,Par Technology Corp,NYSE,Computer - Integrated Systems,SIC-3578 Calculating & Accounting Machines (No Electr
PARR,Par Pacific Holdings Inc,NYSE,Oil - Refining and Marketing,SIC-1311 Crude Petroleum & Natural Gas
PATK,Patrick Inds Inc,NASDAQ,Building - Mobile Homes & RV,SIC-3714 Motor Vehicle Parts & Accessories
PAX,Patria Investments Ltd Cl A,NASDAQ,Finance - Investment Mgmt,SIC-6282 Investment Advice
PAYO,Payoneer Global Inc,NASDAQ,Technology Services,"SIC-7389 Services-Business Services, NEC"
PAYS,Paysign Inc,NASDAQ,Financial Transaction Services,"SIC-7389 Services-Business Services, NEC"
PBF,PBF Energy Inc,NYSE,Oil - Refining and Marketing,SIC-2911 Petroleum Refining
PBFS,Pioneer Bancorp Inc,NASDAQ,Banks - Northeast,"SIC-6036 Savings Institutions, Not Federally Chartere"
PBH,Prestige Brand Holdings,NYSE,Medical Products,SIC-2013 Sausages & Other Prepared Meat Products
PBI,Pitney Bowes Inc,NYSE,Office Automation & Equipment,"SIC-3579 Office Machines, NEC"
PBPB,Potbelly Corp,NASDAQ,Retail - Restaurants,SIC-5812 Retail-Eating Places
PBYI,Puma Biotechnology,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
PCB,Pcb Bancorp,NASDAQ,Banks - Southwest,SIC-6022 State Commercial Banks
PCH,Potlatch Corp,NASDAQ,Building Products - Wood,SIC-6798 Real Estate Investment Trusts
PCRX,Pacira Pharm Inc,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
PCT,Purecycle Technologies Inc,NASDAQ,Technology Services,"SIC-2821 Plastic Materials, Synth Resins & Nonvulcan"
PCVX,Vaxcyte Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
PCYO,Pure Cycle Corp,NASDAQ,Utility - Water Supply,SIC-4941 Water Supply
PD,Pagerduty Inc,NYSE,Internet - Software,SIC-1311 Crude Petroleum & Natural Gas
PDCO,Patterson Companies,NASDAQ,Medical - Dental Suppliers,"SIC-5047 Wholesale-Medical, Dental & Hospital Equipme"
PDFS,Pdf Solutions Inc,NASDAQ,Computer - Services,SIC-7372 Services-Prepackaged Software
PDLB,Ponce Financial Group Inc,NASDAQ,Finance - Misc Services,"SIC-6035 Savings Institution, Federally Chartered"
PDM,Piedmont Office Realty Trust,NYSE,REIT - Equity Trust Other,SIC-6512 Operators of Non-residential Buildings
PEB,Pebblebrook Hotel Trust,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
PEBK,Peoples Bancorp NC,NASDAQ,Banks - Southeast,SIC-6022 State Commercial Banks
PEBO,Peoples Bancorp Inc,NASDAQ,Banks - Midwest,SIC-6022 State Commercial Banks
PECO,Phillips Edison & Company Inc,NASDAQ,REIT - Equity Trust Retail,SIC-6798 Real Estate Investment Trusts
PEPG,Pepgen Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
PESI,Perma-Fix Envir,NASDAQ,Pollution Controls,SIC-4955 Hazardous Waste Management
PETQ,Petiq Inc Cl A,NASDAQ,Medical Products,"SIC-5122 Wholesale-Drugs, Proprietaries & Druggists"
PFBC,Preferred Bank LA,NASDAQ,Banks - West,SIC-6022 State Commercial Banks
PFC,Premier Financial Corp,NASDAQ,Banks - Northeast,SIC-6022 State Commercial Banks
PFIS,Peoples Finl Svcs Company,NASDAQ,Banks - Northeast,SIC-6021 National Commercial Banks
PFMT,Performant Financial,NASDAQ,Business Services,SIC-7380 Services-Miscellaneous Business Services
PFS,Provident Financial Services,NYSE,Finance - Savings & Loan,"SIC-6035 Savings Institution, Federally Chartered"
PFSI,Pennymac Financial Services IN,NYSE,Finance - Mortgage & Rel Svs,SIC-6162 Mortgage Bankers & Loan Correspondents
PGC,Peapack Gladstone FI,NASDAQ,Banks - Northeast,"SIC-6029 Commercial Banks, NEC"
PGEN,Precigen Inc,NASDAQ,Medical - Biomedical,N/A
PGNY,Progyny Inc,NASDAQ,Medical Services,"SIC-8090 Services-Misc Health & Allied Services, NEC"
PGRE,Paramount Group Inc,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
PGY,Pagaya Technologies Ltd Cl A,NASDAQ,Finance - Misc Services,SIC-6199 Finance Services
PHAT,Phathom Pharmaceuticals Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
PHIN,Borgwarner Inc,NYSE,Auto - Truck Original Parts,SIC-3714 Motor Vehicle Parts & Accessories
PHR,Phreesia Inc,NYSE,Medical Information Systems,"SIC-7389 Services-Business Services, NEC"
PI,Impinj Inc,NASDAQ,Electronics - Semiconductors,"SIC-3679 Electronic Components, NEC"
PINE,Alpine Income Property Trust Inc,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
PIPR,Piper Jaffray Companies,NYSE,Finance - Investment Brokers,"SIC-6211 Security Brokers, Dealers & Flotation Compan"
PJT,Pjt Partners Inc Cl A,NYSE,Finance - Misc Services,SIC-6282 Investment Advice
PKBK,Parke Bancorp Inc,NASDAQ,Banks - Northeast,SIC-6022 State Commercial Banks
PKE,Park Electrochemical Corp,NYSE,Aerospace - Defense Equipment,"SIC-3728 Aircraft Parts & Auxiliary Equipment, NEC"
PKOH,Park Ohio Holdings Corp,NASDAQ,Metal Products - Fasteners,SIC-3460 Metal Forgings & Stampings
PKST,Peakstone Realty Trust,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
PL,Planet Labs Pbc,NYSE,Internet - Software,SIC-3663 Radio & Tv Broadcasting & Communications Equ
PLAB,Photronics Inc,NASDAQ,Semi-Eqpt PhotoMask,SIC-3674 Semiconductors & Related Devices
PLAY,Dave & Buster's Entertainment,NASDAQ,Retail - Restaurants,SIC-5812 Retail-Eating Places
PLBC,Plumas Bancorp,NASDAQ,Banks - West,SIC-6153 Short-Term Business Credit Institutions
PLL,Piedmont Lithium Inc ADR,NASDAQ,Mining - Misc,SIC-1400 Mining & Quarrying of Nonmetallic Minerals
PLMR,Palomar Holdings Inc,NASDAQ,Insurance - Proprty & Casualty,"SIC-6331 Fire, Marine & Casualty Insurance"
PLOW,Douglas Dynamics,NYSE,Auto - Truck Replacement Parts,SIC-3531 Construction Machinery & Equip
PLPC,Preformed Line Prd,NASDAQ,Electronics Products - Misc,"SIC-1623 Water, Sewer, Pipeline, Comm & Power Line Co"
PLRX,Pliant Therapeutics Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
PLSE,Pulse Biosciences CS,NASDAQ,Medical Instruments,SIC-3841 Surgical & Medical Instruments & Apparatus
PLUG,Plug Power Inc,NASDAQ,Machinery - Electrical,SIC-3620 Electrical Industrial Apparatus
PLUS,Eplus Inc,NASDAQ,Business Software Services,SIC-5045 Wholesale-Computers & Peripheral Equipment &
PLXS,Plexus Corp,NASDAQ,Electronic Manufacturing,SIC-3672 Printed Circuit Boards
PLYM,Plymouth Industrial REIT Inc,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
PMT,Pennymac Mortgage Investment Trust,NYSE,Real Estate Operations,SIC-1311 Crude Petroleum & Natural Gas
PMTS,CPI Card Group,NASDAQ,Technology Services,SIC-2750 Commercial Printing
PNRG,Primeenergy Corp,NASDAQ,Oil - US Exploration & Product,SIC-1311 Crude Petroleum & Natural Gas
PNTG,The Pennant Group Inc,NASDAQ,Medical - Outpatient & Hm Care,SIC-8000 Services-Health Services
POR,Portland General Electric Company,NYSE,Utility - Electric Power,SIC-4911 Electric Services
POWI,Power Integratn,NASDAQ,Semi Power,SIC-3674 Semiconductors & Related Devices
POWL,Powell Inds Inc,NASDAQ,Machinery - Electrical,SIC-3613 Switchgear & Switchboard Apparatus
POWW,Ammo Inc,NASDAQ,Leisure & Recreational Prdcts,"SIC-3480 Ordnance & Accessories, (No Vehicles/Guided"
PPBI,Pacific Premier Bncp,NASDAQ,Finance - Savings & Loan,SIC-6022 State Commercial Banks
PPTA,Perpetua Resources Corp,NASDAQ,Mining - Misc,SIC-1040 Gold and Silver Ores
PRA,Pro-Assurance Corp,NYSE,Insurance - Proprty & Casualty,"SIC-6331 Fire, Marine & Casualty Insurance"
PRAA,Pra Group Inc,NASDAQ,Finance - Misc Services,SIC-6153 Short-Term Business Credit Institutions
PRAX,Praxis Precision Medicines Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
PRCH,Porch Group Inc,NASDAQ,Internet - Software,SIC-7372 Services-Prepackaged Software
PRCT,Procept Biorobotics Corp,NASDAQ,Medical Instruments,SIC-3841 Surgical & Medical Instruments & Apparatus
PRDO,Perdoceo Education Corp,NASDAQ,Schools,SIC-8200 Services-Educational Services
PRFT,Perficient Inc,NASDAQ,Computer - Services,SIC-7371 Services-Computer Programming Services
PRG,Prog Hldgs Inc,NYSE,Finance - Consumer Loans,"SIC-7359 Services-Equipment Rental & Leasing, NEC"
PRGS,Progress Software,NASDAQ,Computer - Software,SIC-7372 Services-Prepackaged Software
PRIM,Primoris Services Corp,NYSE,Building - Heavy Construction,"SIC-1623 Water, Sewer, Pipeline, Comm & Power Line Co"
PRK,Park National Corp,NYSE Arca,Banks - Midwest,SIC-6021 National Commercial Banks
PRKS,United Parks & Resorts Inc,NYSE,Leisure & Recreation Services,SIC-7990 Services-Miscellaneous Amusement & Recreatio
PRLB,Proto Labs Inc,NYSE,Rubber & Plastics,SIC-3440 Fabricated Structural Metal Products
PRLD,Prelude Therapeutics Inc,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
PRM,Perimeter Solutions Sa,NYSE,Chemical - Specialty,SIC-2800 Chemicals & Allied Products
PRME,Prime Medicine Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
PRMW,Primo Water Corp,NYSE,Utility - Water Supply,SIC-2086 Bottled & Canned Soft Drinks & Carbonated Wa
PRO,Pros Holdings,NYSE,Computer - Software,SIC-7371 Services-Computer Programming Services
PROK,Prokidney Corp,NASDAQ,Medical - Drugs,"SIC-2836 Biological Products, (No Disgnostic Substanc"
PROP,Prairie Operating CO,NASDAQ,Oil - US Integrated,SIC-1311 Crude Petroleum & Natural Gas
PRPL,Purple Innovation Inc,NASDAQ,Consumer Prdts - Misc Staple,SIC-2510 Household Furniture
PRTA,Prothena Corp,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
PRTH,Priority Techno Holdings Inc,NASDAQ,Technology Services,"SIC-7389 Services-Business Services, NEC"
PRVA,Privia Health Group Inc,NASDAQ,Medical Information Systems,SIC-8000 Services-Health Services
PSFE,Paysafe Ltd,NYSE,Financial Transaction Services,"SIC-7389 Services-Business Services, NEC"
PSMT,Pricesmart Inc,NASDAQ,Retail - Discount,SIC-5331 Retail-Variety Stores
PSTL,Postal Realty Trust Cl A,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
PSTX,Poseida Therapeutics Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
PTCT,Ptc Therapeutics,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
PTEN,Patterson-Uti Energy,NASDAQ,Oil & Gas - Drilling,SIC-1381 Drilling Oil & Gas Wells
PTGX,Protagonist Therapeutics Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
PTLO,Portillo's Inc,NASDAQ,Retail - Restaurants,SIC-5812 Retail-Eating Places
PTON,Peloton Interactive Inc,NASDAQ,Leisure & Recreational Prdcts,"SIC-3949 Sporting & Athletic Goods, NEC"
PTSI,P A M Transport Sv,NASDAQ,Transportation - Truck,SIC-4213 Trucking (No Local)
PTVE,Pactiv Evergreen Inc,NASDAQ,Consumer Services - Misc,"SIC-2673 Plastics, Foil & Coated Paper Bags"
PUBM,Pubmatic Inc Cl A,NASDAQ,Internet - Software,"SIC-7370 Services-Computer Programming, Data Processi"
PUMP,Propetro Holding Corp,NYSE,Oil - Field Services,"SIC-1389 Oil & Gas Field Services, NEC"
PVBC,Provident Bancorp CS,NASDAQ,Banks - Northeast,"SIC-6036 Savings Institutions, Not Federally Chartere"
PWP,Perella Weinberg Partners,NASDAQ,Finance - Misc Services,SIC-6199 Finance Services
PWSC,Powerschool Holdings Inc Cl A,NYSE,Schools,SIC-7372 Services-Prepackaged Software
PX,P10 Inc Cl A,NYSE,Finance - Misc Services,SIC-6282 Investment Advice
PYXS,Pyxis Oncology Inc,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
PZZA,Papa John's Intl,NASDAQ,Retail - Restaurants,SIC-5812 Retail-Eating Places
QBTS,D-Wave Quantum Inc,NYSE,Internet - Software,N/A
QCRH,Qcr Holdings Inc,NASDAQ,Banks - Midwest,SIC-6022 State Commercial Banks
QIPT,Quipt Home Medical Corp,NASDAQ,Medical Products,"SIC-3829 Measuring & Controlling Devices, NEC"
QLYS,Qualys Inc,NASDAQ,Security,SIC-7372 Services-Prepackaged Software
QNST,Quinstreet Inc,NASDAQ,Internet Services - Delivery,"SIC-7389 Services-Business Services, NEC"
QRHC,Quest Resource,NASDAQ,Waste Removal Svcs,SIC-4953 Refuse Systems
QSI,Quantum-Si Inc,NASDAQ,Electronics - Semiconductors,N/A
QTRX,Quanterix Corp,NASDAQ,Medical Products,SIC-3826 Laboratory Analytical Instruments
QTTB,Q32 Bio Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
QTWO,Q2 Holdings Inc,NYSE,Business Software Services,SIC-7372 Services-Prepackaged Software
QUAD,Quad Graphics Inc,NYSE,Printing - Commercial,SIC-2750 Commercial Printing
QUIK,Quicklogic Corp,NASDAQ,Electronics - Semiconductors,SIC-3674 Semiconductors & Related Devices
RAMP,Liveramp Holdings Inc,NYSE,Technology Services,SIC-7374 Services-Computer Processing & Data Preparat
RAPT,Rapt Therapeutics Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
RBB,Rbb Bancorp,NASDAQ,Banks - West,SIC-6022 State Commercial Banks
RBBN,Ribbon Communications Inc,NASDAQ,Communication Network Software,SIC-7373 Services-Computer Integrated Systems Design
RBCAA,Republic Bancorp Inc,NASDAQ,Banks - Southeast,SIC-6022 State Commercial Banks
RC,Ready Capital Corp,NYSE,REIT - Mortgage Trusts,SIC-6798 Real Estate Investment Trusts
RCEL,Avita Medical Inc,NASDAQ,Medical - Drugs,SIC-3841 Surgical & Medical Instruments & Apparatus
RCKT,Rocket Pharmaceuticals Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
RCKY,Rocky Brands Inc,NASDAQ,Shoes and Related Apparel,"SIC-3140 Footwear, (No Rubber)"
